#1.2,,,,,,,,,,,,,,,,,,,,,,,,
4952,23,,,,,,,,,,,,,,,,,,,,,,,
Name,Description,Intensity NOT_BCellmemory,Intensity NOT_BCellnaive,Intensity NOT_BCellplasma,Intensity NOT_CD4TCellTcm,Intensity NOT_CD4TCellTem,Intensity NOT_CD4TCellTemra,Intensity NOT_CD4TCellTh1,Intensity NOT_CD4TCellTh17,Intensity NOT_CD4TCellTh2,Intensity NOT_CD4TCellmTregs,Intensity NOT_CD4TCellnTregs,Intensity NOT_CD4TCellnaive,Intensity NOT_CD8TCellTcm,Intensity NOT_CD8TCellTem,Intensity NOT_CD8TCellTemra,Intensity NOT_CD8TCellnaive,Intensity NOT_DendriticCD1c,Intensity NOT_DendriticCD304,Intensity NOT_Monocytesclassical,Intensity NOT_Monocytesintermediate,Intensity NOT_Monocytesnonclassical,Intensity NOT_NKCellsCD56bright,Intensity NOT_NKCellsCD56dim
O95630,na,535360000,139725000,9510600,808445000,831490000,224335000,331265000,738395000,740030000,870585000,488200000,391845000,650350000,402295000,484235000,403950000,715770000,1330700000,226305000,725355000,546935000,648775000,455360000
P40616,na,257925000,89667000,32018500,780115000,1080445000,319920000,161590000,994080000,779370000,814955000,468800000,565095000,851940000,527590000,725780000,444075000,743380000,1868600000,306595000,758180000,899635000,745645000,649920000
P42677,na,1827900000,605355000,294750000,2460000000,2464350000,447090000,558465000,2354100000,1732050000,1378650000,1632150000,851890000,2341500000,1149570000,1895150000,1534950000,2208700000,3643900000,962415000,1044400000,1256100000,2026200000,1189125000
O75907,na,43225500,31253500,12052100,64800500,106429500,55567500,46176000,71882500,100343500,147525000,137778000,72977500,80866500,85580000,114403000,51664850,385055000,34917500,50056500,384105000,299420000,63716000,103379500
P16152,na,3470300000,920570000,78433000,5499700000,5190850000,1403750000,1665650000,3974300000,3639800000,4387750000,6029850000,3392800000,3970300000,2448250000,2562250000,4484350000,3915450000,3771700000,1057870000,6559500000,7136800000,4440450000,3192900000
P49356,na,0,0,0,11772500,0,0,0,8861500,9628500,0,0,0,11131500,0,0,6159000,0,0,0,22939500,0,0,0
P06396,na,2817850000,1259650000,5096300000,2716650000,5864150000,38606000000,3323250000,12250500000,13931000000,23332000000,41160000000,2840130000,12618600000,1134500000,2060900000,1040600000,57828500000,78883000000,8278300000,49632000000,28017500000,34539500000,20832500000
P53634,na,93465500,114672000,53450750,1016195000,3012650000,3241150000,597265000,973300000,1359800000,3268550000,661965000,438430000,2370500000,5114850000,8803900000,669450000,884710000,13860500000,1120800000,3119450000,3911350000,8072000000,12380000000
P09012,na,4251050000,2121150000,205295000,4837500000,4755100000,1128760000,1685450000,4702450000,4131800000,4897950000,3440550000,4754950000,4747600000,3978800000,2578000000,4026250000,2652400000,5538300000,818315000,2270650000,3006950000,4966450000,3624450000
O75533,na,12371500000,5099650000,485315000,24457500000,25021000000,4639100000,8069300000,28449000000,20941000000,31548000000,16326500000,21892500000,28612000000,15389000000,17935000000,17053500000,16581500000,22398500000,4236600000,13446500000,18468500000,20787500000,16055000000
P16989,na,243005000,189255000,14764000,735100,74255,2083750,0,6810500,378905,2162700,0,1143350,151900000,86604000,65400500,152550000,207170000,47427000,21523500,56965500,183150000,108155000,0
P54578,na,3272900000,1265850000,180690000,7456950000,8266350000,2225750000,2540700000,7133100000,6672200000,7589000000,4047550000,4979800000,9206650000,3910150000,5146000000,5212750000,4576500000,9624500000,1256020000,4392950000,3778750000,5179600000,3183650000
Q04656,na,16244500,11273500,0,29134000,23195000,0,2033400,15544050,0,3847000,9540000,15415500,43413500,26267500,37642500,26471000,46086500,48839500,53447000,88870500,191925000,55489000,40167000
P18206,na,6664600000,1683450000,581075000,13449500000,22761000000,8964950000,4435700000,25310500000,10967050000,5968650000,4476300000,4552200000,13528000000,14364500000,20768000000,2478700000,38451000000,38203000000,21196000000,50406000000,43890500000,8418650000,34361500000
Q04721,na,9145200,6475150,0,15142700,10841000,0,6226900,711800,10045650,17305500,5709300,6719150,47936500,37689500,55801500,9117470,59293500,72986500,69591000,82516000,193125000,47429500,7582150
Q13492,na,868290000,417550000,52145000,770000000,1200690000,987835000,439745000,1000395000,539670000,1511950000,1092570000,560710000,1316000000,872120000,1527050000,510750000,4657650000,2403600000,1353450000,4925700000,5605250000,1427300000,1414950000
Q16537,na,236355000,83874500,2536100,715655000,631370000,113899500,168360000,592560000,404420000,612875000,201255000,440530000,562015000,429440000,605230000,351555000,390320000,536865000,144955000,330645000,452780000,500100000,896825000
Q15075,na,3222900000,1661700000,93974000,3013850000,3152950000,1123200000,1085130000,3271450000,2948150000,2799950000,2421250000,3911600000,3146200000,2480850000,2960700000,2564250000,3920000000,3928100000,2173700000,7227000000,5833550000,3161550000,3443750000
Q15233,na,17610000000,8899350000,1142325000,21967500000,21668500000,7817450000,10768000000,24706000000,20774500000,26739000000,14546500000,18644000000,22740000000,16430500000,15875000000,16971500000,19514500000,37220500000,6301850000,15822500000,20717500000,24165500000,21173000000
P45973,na,3161300000,1303050000,159185000,4108200000,4019300000,739390000,1610800000,4063750000,4734750000,5973850000,2411900000,3997750000,3378050000,2365850000,1984950000,3748200000,3424900000,3777700000,687450000,1002390000,1395200000,3578600000,3043600000
Q13573,na,1450050000,970600000,121650000,2454000000,2321550000,849820000,797305000,2227100000,1848050000,3563550000,1762250000,1921300000,2947350000,1767300000,2050050000,2218250000,2071600000,2639700000,441575000,1075100000,1705900000,3082700000,2043700000
Q6PD62,na,469445000,223045000,14044500,1119150000,1441450000,267765000,379850000,1359150000,1238400000,2078200000,882170000,878350000,1462950000,851740000,994690000,956785000,901715000,1723350000,188845000,898915000,1709750000,1080000000,847560000
P10523,na,0,0,0,0,0,0,0,0,15521000,12373000,53985000,0,0,0,0,0,56377000,16182000,0,0,0,0,0
P23142,na,70649000,51223000,1143850000,24346000,59596000,749455000,79621000,289725000,218925000,387540000,935430000,48049500,224435000,69989000,121060000,4497950,498490000,217290000,3660800,458735000,262515000,109435000,152815000
O15427,na,17230500,32403000,3560350,168495000,189715000,66276000,19449500,144795000,38086500,107302500,23505500,76143500,194594500,179855000,110760000,20390000,622760000,203415000,706615000,1416400000,1144400000,706450000,325100000
Q96BP2,na,55632000,9242200,7199300,35204000,10577500,20790500,14157500,39971000,12083000,132685000,73333500,16909500,30066500,35435000,79176500,29065200,135794000,127435000,35232000,129665000,225995000,94622500,52489000
Q9NWZ8,na,0,0,1279750,4533250,0,5825200,4329100,11940350,16443400,7148250,8145900,9832200,10359300,1382650,0,4524800,1778350,15110000,0,0,0,4143050,0
P35998,na,4332000000,1501050000,346625000,7596100000,7540950000,1964250000,2299050000,8504300000,5674000000,6888600000,3714350000,4490350000,7424550000,4448600000,4807050000,4749450000,5584600000,10840650000,2151050000,5493700000,5399100000,4278150000,3115550000
A0A0A0MT72,na,248100000,140515000,3977400,709190000,763980000,85504500,231020000,700035000,583710000,1556550000,619885000,342815000,585400000,327125000,515385000,373175000,262850000,596355000,94885000,233380000,346605000,729180000,701025000
Q13595,na,1050600000,394250000,64459500,1586200000,1712600000,518125000,688785000,2058600000,3027250000,2701650000,1330050000,1200660000,1867150000,1098750000,1433800000,1507500000,1115420000,1681750000,470865000,1050320000,2232300000,1024665000,1100700000
Q8WWP7,na,28898500,11735300,10384550,10040750000,11513000000,1972550000,2377400000,10037700000,7365900000,6612150000,3715500000,7886950000,11694500000,5635600000,5124800000,6063650000,288740000,74355500,1416300000,3059050000,4595750000,4076100000,3697150000
O43815,na,2347300000,1165700000,25744000,3751050000,3852500000,1000060000,1314050000,3851550000,3900800000,4924350000,1483950000,3045400000,4360750000,3773350000,4185850000,2623500000,1691900000,2332600000,741150000,2249550000,4490800000,2858000000,5202300000
E7EQT4,na,8614500,724250,3590550,1085000,0,0,1449550,1855950,1947600,0,0,0,0,576765,0,0,0,0,0,0,0,2169650,0
P52306,na,20623000,9141700,0,28164000,17073500,0,10845000,38573000,12014000,41038000,0,8006000,27328000,26126500,13125500,7452000,30377000,341945000,0,26685000,11601000,30897500,11108000
P09958,na,0,0,2845995,0,8484300,0,6196300,0,0,0,0,0,10890500,0,0,7787600,0,24904000,0,0,0,0,0
P41208,na,308865000,74642000,94552000,831300000,854120000,157220000,142125000,764330000,900495000,544845000,249145000,810915000,821295000,495240000,283945000,606260000,198840000,347115000,60822000,154675000,145325000,395820000,263305000
Q8WWQ0,na,731965000,560215000,31382000,1353100000,1415700000,116164000,405120000,1455900000,1264740000,1946250000,1150500000,1601600000,1611200000,1008495000,955955000,1283550000,527635000,883475000,160240000,278890000,942760000,1268150000,874205000
Q8IX04,na,79410000,21454500,240735,25862000,114986000,22580500,19396000,46401000,24395500,68366000,0,0,61199500,89116000,84458000,30992500,118320500,386155000,191550000,280075000,205920000,153082000,149380000
Q96EU7,na,0,0,0,17978000,0,0,4313250,38222500,0,0,3753000,18056500,19087000,22757000,0,12343250,39464000,12933000,12949000,34353000,41129500,30041500,10657100
Q9NVF7,na,33412000,27111000,11002600,30764500,54212000,0,13381000,98492500,20352500,90869500,31752500,52729000,50372500,55935500,47950500,31189000,19214500,17082500,1575150,11606500,26327500,40863000,48743500
Q9Y2L1,na,1538200000,520145000,72798000,2393200000,2636450000,667260000,814420000,2767700000,1455800000,2951800000,1501550000,1947150000,2455800000,1319850000,1371000000,1928500000,1219570000,3099100000,338205000,1477650000,1625050000,2025300000,1207230000
Q9Y5X1,na,633180000,242500000,1056850,639450000,667805000,171500000,251870000,586050000,312035000,900070000,1165100000,1273950000,487595000,161129000,55230000,1006935000,424860000,7698100000,78355500,689430000,1695400000,163110000,145354500
P49841-2,na,309560000,93521500,102404000,365655000,454555000,172090000,117055000,439615000,241823000,327550000,142665000,297695000,366170000,282175000,444735000,224505000,526320000,544490000,83410000,230555000,277915000,423965000,354095000
P08697,na,82573000,43915000,744100000,272695000,603500000,2110400000,216200000,1342950000,1481550000,2918950000,3580150000,430876500,914430000,35658500,124935000,163015000,1763800000,1110505000,56159500,1833800000,1436765000,144200000,211770000
P48061,na,0,0,0,0,0,14875000,0,0,0,0,24222000,0,0,0,0,0,8012150,0,0,0,0,0,0
Q7L5Y1,na,1612750,0,0,49210000,52190500,37065500,26344000,93919000,45631000,112974000,27538800,18745900,13277600,24732000,113584000,33229500,23794300,119363000,19582500,131645000,95829500,201665000,67573500
Q8N960,na,206540000,382010000,0,407650000,458185000,30161500,95802000,325945000,271800000,264005000,246095000,362195000,474740000,214810000,190415000,349520000,57321500,207555000,25506500,102083500,166450000,191860000,178125000
Q8TEB1,na,72409000,4805450,0,81295500,75361000,11223650,28792500,151270000,90590000,136515000,20409000,56446500,71759500,70094000,88450500,66942000,133244500,80508000,49730500,166135000,150760000,68823000,112459500
P49756,na,2816150000,1768000000,135990000,4181800000,4586200000,1227900000,1451500000,4869900000,4178600000,5596700000,3340200000,3091850000,4657500000,2658950000,3386100000,3663050000,3212800000,5056750000,1360500000,3507750000,4268350000,4404800000,2951750000
O43353,na,92812500,5523400,0,13210500,22651500,4111200,0,9146000,0,0,13100000,6899000,50913000,18694500,18549000,27101500,114535000,90933000,37558500,102431500,191400000,45077500,55398500
P18077,na,2996250000,834835000,173300000,5193100000,5148750000,1873900000,2273100000,6228700000,3556000000,6072350000,3842950000,3808250000,5384550000,3854900000,3590400000,3499700000,4006600000,6983200000,92735500,373795000,921540000,4345350000,2667650000
P46013,na,376365000,177890000,650930000,138745000,348730000,302565000,144175000,192075000,252275500,1599800000,91828000,293995000,368015000,562720000,184975000,114059500,1566000000,873685000,167655000,381520000,228505000,1238505000,425220000
P48507,na,119892000,376500000,51385000,2943650000,4105150000,307180000,412165000,2914300000,2539600000,1876750000,1432050000,1079200000,1939500000,642775000,1889650000,1755200000,1628450000,1764150000,56685500,2249150000,1909900000,1547150000,2766750000
Q03164,na,505715000,419850000,4844050,1130350000,926430000,158595000,481880000,959695000,741640000,1333050000,1004595000,969790000,1088150000,591905000,869130000,912620000,433645000,630630000,64673500,500420000,309340000,608210000,543990000
Q8TBC4,na,1907750000,548640000,50550500,2468550000,3033700000,713315000,841515000,2654250000,3337500000,2464550000,1590700000,1247085000,3260050000,1997650000,2096200000,2095650000,1141385000,1950250000,205131000,1240950000,991660000,2782450000,1506350000
P16278,na,110045000,23730000,2763800,2068100000,2102150000,479345000,548505000,2286350000,1881300000,1807250000,763605000,720995000,2657150000,1803400000,1955200000,624815000,1173135000,975755000,1294750000,3702050000,2195850000,1839150000,1839800000
P48163,na,53052500,3154040,13432500,8860000,49813500,9711600,81506500,9817500,21339500,171975000,112280000,0,59295000,223045000,105019000,0,28614000,18852000,0,57954500,157885000,62395000,3256500
E9PJ55,na,377426000,27792000,22638500,121411000,83333500,166985000,107419000,86008500,151685000,446575000,149435000,10960500,181645000,231575000,265270000,63206000,818515000,587675000,211480000,463405000,234475000,374235000,362740000
Q8N5K1,na,487050000,304050000,103883500,980345000,1420900000,405245000,392585000,1240850000,1166735000,1158050000,578380000,628290000,1106325000,671790000,709475000,698620000,1369100000,2318100000,378045000,973850000,1668300000,1446250000,1226850000
Q8WWI5,na,20771000,3722950,11345900,44833000,59809500,15701500,36329500,51289500,64978500,57238500,71195500,92803500,114290000,53697000,63645000,63230500,125904500,168315000,532730000,232765000,159760000,473260000,56153500
P01011,na,16446000,15232350,0,368625000,1258625000,6890300000,395160000,2253650000,1456050000,5037950000,8794350000,216964000,1358255000,105717500,97985000,100251500,3958600000,2274450000,51074000,5095400000,2366200000,104561000,39792000
P12236,na,4365100000,1242400000,189575000,3771750000,5240050000,1227800000,2119600000,4703650000,3981150000,6327750000,3115700000,3786250000,7189250000,3237500000,4030450000,4988500000,4898200000,6071050000,1543250000,5842250000,8876200000,5331900000,3925400000
Q15036,na,376075000,141705000,2085300,612600000,715900000,205335000,241995000,671095000,473305000,657485000,332060000,339245000,572425000,613620000,801430000,281100000,549190000,1129595000,257250000,1402500000,1823100000,616925000,705010000
Q6P587,na,482865000,171495000,3959150,996270000,1170015000,268930000,374155000,1348350000,980415000,803210000,355510000,564690000,1691550000,664775000,605440000,984295000,306290000,861895000,214925000,658595000,1265350000,912615000,708190000
Q86WQ0,na,178170000,133687500,1294150,101609500,116100000,89307500,81341000,110587500,155441000,191040000,89710000,154567500,223855000,133780000,140905000,201780000,247970000,265970000,46036500,113087000,91735500,233405000,143120000
Q8N3D4,na,281125000,104192500,24915000,412760000,339895000,125145500,102895000,373570000,268630000,462335000,224060000,205605000,415655000,290185000,333530000,162545000,2864600000,922985000,948805000,4677500000,7318900000,454550000,353180000
Q9BRK5,na,0,2238550,8485000,33073500,1292150,3556700,18811000,3381250,18824500,58480500,19143500,19935550,24017000,28042500,56718500,8594380,17303000,1170550,10389750,8684500,48630950,41619500,129103000
Q8IWX8,na,1157700000,776525000,79431000,2733350000,2867400000,869630000,900670000,3249750000,2965550000,3018500000,1839150000,2729100000,2689400000,2012800000,1901500000,2352200000,1750700000,2347550000,585670000,2136950000,2224650000,2544300000,1654800000
Q8NDI1,na,63825500,17603300,15567500,95009500,46389450,4299200,6197250,55096500,17841000,9206550,6554500,6686050,29518500,39156000,5686100,21383500,13467500,23715150,1960550,1572115,1543350,9382200,4395850
Q9HAJ7,na,251475000,106120500,0,174320000,185610000,58107500,32117500,200710000,147145000,168315000,178925000,308895000,180340000,99060500,59244000,164760000,33550500,99899000,629900,7214150,38339000,195980000,79192500
R4GMX3,na,388635000,210515000,8366300,866920000,868370000,483430000,166340000,835750000,779640000,764875000,754095000,488915000,638815000,484490000,792230000,388335000,728450000,1226450000,421895000,1433300000,1257500000,615500000,358975000
Q92538,na,642085000,184120000,111870000,2266950000,3024550000,603270000,760655000,2567900000,1701750000,3309300000,1099550000,1394000000,2333350000,1478600000,2735550000,1312650000,1460650000,3850200000,595835000,2300600000,2364700000,1696650000,1564700000
P05455,na,10068050000,4580150000,293640000,15140500000,14646000000,6972950000,4905600000,15325000000,10532900000,11921500000,11277000000,12929000000,14388500000,11416500000,10465350000,10497500000,10176400000,11134500000,1556150000,8096450000,7948850000,12647000000,10289900000
P43686,na,3384150000,1302600000,281510000,5881350000,6419050000,2124550000,2112000000,6848700000,7681450000,7721300000,4629950000,4264350000,5920900000,3761800000,4377300000,3686150000,6428900000,9230500000,2209250000,7037900000,5282350000,4520350000,3897250000
Q6NVY1,na,2032200000,923260000,200475000,2792150000,3226400000,787390000,389185000,3439150000,2236100000,3093200000,1346900000,1618600000,2951900000,1616250000,2278350000,2409850000,1737050000,3468650000,413770000,1640350000,1648500000,2900350000,1836650000
P61962,na,262925000,142135000,10684000,593760000,659530000,211395000,225550000,705405000,534350000,418960000,350415000,295765000,597875000,318365000,438785000,386400000,279915000,637975000,116830000,379725000,481565000,426420000,506645000
Q14554,na,134645000,29294000,145400000,70935500,139600000,22520000,39728000,150250000,100001000,28301000,44206000,75781000,112875000,96564500,21219000,112466000,404120000,3798150000,367190000,786905000,812490000,65015000,32520500
Q8NBU5,na,655975000,297300000,12759200,600895000,434500000,195095000,212955000,580070000,572360000,771290000,338370000,647205000,1014970000,627450000,685570000,594205000,498405000,1137750000,68428000,186095000,445110000,998635000,873970000
Q12841,na,0,0,13810000,156790000,291770000,4785150,4795500,54683500,90910000,19663500,11713500,54937000,52645000,33137000,23162650,19552000,3937500,47996000,5707900,5879000,0,22836000,0
